#chrom	chrom_start	chrom_stop	length	left_gene	left_strand	right_gene	right_strand
Chr_13	249014	249763	750	CC1G_05639.2	-1	CC1G_05640.2	-1
Chr_13	250698	251224	527	CC1G_05640.2	-1	CC1G_05641.2	-1
Chr_13	253302	256029	2728	CC1G_05641.2	-1	CC1G_05643.2	-1
Chr_13	258566	259292	727	CC1G_05643.2	-1	CC1G_05644.2	-1
Chr_13	260751	261081	331	CC1G_05644.2	-1	CC1G_05645.2	-1
Chr_13	264836	265338	503	CC1G_05645.2	-1	CC1G_05646.2	-1
Chr_13	265771	266923	1153	CC1G_05646.2	-1	CC1G_05647.2	+1
Chr_13	267808	269143	1336	CC1G_05647.2	+1	CC1G_05648.2	+1
Chr_13	270200	270327	128	CC1G_05648.2	+1	CC1G_05649.2	+1
Chr_13	272695	273107	413	CC1G_05649.2	+1	CC1G_05650.2	+1
Chr_13	274902	277955	3054	CC1G_05650.2	+1	CC1G_05651.2	+1
Chr_13	281346	282689	1344	CC1G_05651.2	+1	CC1G_05652.2	+1
Chr_13	283965	286376	2412	CC1G_05652.2	+1	CC1G_05653.2	+1
Chr_13	289169	290797	1629	CC1G_05653.2	+1	CC1G_05654.2	+1
Chr_13	291733	293960	2228	CC1G_05654.2	+1	CC1G_05655.2	+1
Chr_13	295813	296473	661	CC1G_05655.2	+1	CC1G_05656.2	+1
Chr_13	298491	299787	1297	CC1G_05656.2	+1	CC1G_05657.2	+1
Chr_13	300489	302997	2509	CC1G_05657.2	+1	CC1G_15771.2	+1
Chr_13	303885	304972	1088	CC1G_15771.2	+1	CC1G_13095.2	-1
Chr_13	305834	306305	472	CC1G_13095.2	-1	CC1G_15772.2	-1
Chr_13	306594	306761	168	CC1G_15772.2	-1	CC1G_13096.2	+1
Chr_13	307477	309474	1998	CC1G_13096.2	+1	CC1G_15773.2	-1
Chr_13	310095	312439	2345	CC1G_15773.2	-1	CC1G_13098.2	+1
Chr_13	314866	315280	415	CC1G_13098.2	+1	CC1G_13099.2	-1
Chr_13	316295	318184	1890	CC1G_13099.2	-1	CC1G_12231.2	-1
Chr_13	325397	327264	1868	CC1G_12231.2	-1	CC1G_12232.2	+1
Chr_13	327634	327964	331	CC1G_12232.2	+1	CC1G_12233.2	+1
Chr_13	329917	331096	1180	CC1G_12233.2	+1	CC1G_12234.2	-1
Chr_13	334473	334834	362	CC1G_12234.2	-1	CC1G_12235.2	-1
Chr_13	337762	338828	1067	CC1G_12235.2	-1	CC1G_12236.2	-1
Chr_13	342492	343227	736	CC1G_12236.2	-1	CC1G_12237.2	-1
Chr_13	344503	345249	747	CC1G_12237.2	-1	CC1G_12238.2	-1
Chr_13	346495	347576	1082	CC1G_12238.2	-1	CC1G_15774.2	-1
Chr_13	350020	353404	3385	CC1G_15774.2	-1	CC1G_12242.2	+1
Chr_13	354088	354416	329	CC1G_12242.2	+1	CC1G_12243.2	+1
Chr_13	355510	357491	1982	CC1G_12243.2	+1	CC1G_12244.2	+1
Chr_13	358126	358383	258	CC1G_12244.2	+1	CC1G_15775.2	-1
Chr_13	359441	360221	781	CC1G_15775.2	-1	CC1G_07937.2	-1
Chr_13	361475	362684	1210	CC1G_07937.2	-1	CC1G_07938.2	-1
Chr_13	364287	365558	1272	CC1G_07938.2	-1	CC1G_07939.2	+1
Chr_13	371496	371634	139	CC1G_07939.2	+1	CC1G_07940.2	-1
Chr_13	373487	374797	1311	CC1G_07940.2	-1	CC1G_07941.2	+1
Chr_13	375585	376055	471	CC1G_07941.2	+1	CC1G_15776.2	+1
Chr_13	376955	377433	479	CC1G_15776.2	+1	CC1G_07943.2	+1
Chr_13	378088	378717	630	CC1G_07943.2	+1	CC1G_07944.2	+1
Chr_13	379895	380694	800	CC1G_07944.2	+1	CC1G_07945.2	+1
Chr_13	381598	381987	390	CC1G_07945.2	+1	CC1G_07946.2	+1
Chr_13	383099	383631	533	CC1G_07946.2	+1	CC1G_07947.2	-1
Chr_13	384797	385223	427	CC1G_07947.2	-1	CC1G_07948.2	+1
Chr_13	387238	388617	1380	CC1G_07948.2	+1	CC1G_07949.2	-1
Chr_13	390633	393410	2778	CC1G_07949.2	-1	CC1G_07951.2	+1
Chr_13	396809	399117	2309	CC1G_07951.2	+1	CC1G_07952.2	+1
Chr_13	400666	401347	682	CC1G_07952.2	+1	CC1G_15777.2	+1
Chr_13	402712	403238	527	CC1G_15777.2	+1	CC1G_07953.2	+1
Chr_13	407272	408379	1108	CC1G_07953.2	+1	CC1G_07954.2	-1
Chr_13	409709	410382	674	CC1G_07954.2	-1	CC1G_07955.2	+1
Chr_13	413890	414194	305	CC1G_07955.2	+1	CC1G_07956.2	-1
Chr_13	414862	417325	2464	CC1G_07956.2	-1	CC1G_07957.2	-1
Chr_13	419954	424234	4281	CC1G_07957.2	-1	CC1G_07958.2	+1
Chr_13	427700	428393	694	CC1G_07958.2	+1	CC1G_07959.2	+1
Chr_13	429919	430915	997	CC1G_07959.2	+1	CC1G_07960.2	-1
Chr_13	432302	433268	967	CC1G_07960.2	-1	CC1G_07961.2	-1
Chr_13	435469	435798	330	CC1G_07961.2	-1	CC1G_07962.2	-1
Chr_13	440558	441052	495	CC1G_07962.2	-1	CC1G_07963.2	+1
Chr_13	442017	442194	178	CC1G_07963.2	+1	CC1G_07964.2	-1
Chr_13	445660	447133	1474	CC1G_07964.2	-1	CC1G_07965.2	-1
Chr_13	449852	452328	2477	CC1G_07965.2	-1	CC1G_07966.2	-1
Chr_13	453031	453955	925	CC1G_07966.2	-1	CC1G_07967.2	+1
Chr_13	457179	457765	587	CC1G_07967.2	+1	CC1G_07968.2	+1
Chr_13	459136	459785	650	CC1G_07968.2	+1	CC1G_07969.2	+1
Chr_13	461129	461474	346	CC1G_07969.2	+1	CC1G_07970.2	+1
Chr_13	464643	466627	1985	CC1G_07970.2	+1	CC1G_07971.2	+1
Chr_13	468861	472105	3245	CC1G_07971.2	+1	CC1G_07972.2	-1
Chr_13	474121	474741	621	CC1G_07972.2	-1	CC1G_07973.2	-1
Chr_13	477637	479277	1641	CC1G_07973.2	-1	CC1G_15778.2	+1
Chr_13	480202	480472	271	CC1G_15778.2	+1	CC1G_15779.2	+1
Chr_13	482618	483542	925	CC1G_15779.2	+1	CC1G_07975.2	+1
Chr_13	485810	486287	478	CC1G_07975.2	+1	CC1G_15780.2	-1
Chr_13	486690	488073	1384	CC1G_15780.2	-1	CC1G_07977.2	-1
Chr_13	488326	492078	3753	CC1G_07977.2	-1	CC1G_07979.2	+1
Chr_13	492680	493569	890	CC1G_07979.2	+1	CC1G_07980.2	-1
Chr_13	494186	495079	894	CC1G_07980.2	-1	CC1G_07981.2	-1
Chr_13	496124	498355	2232	CC1G_07981.2	-1	CC1G_07982.2	+1
Chr_13	499212	499688	477	CC1G_07982.2	+1	CC1G_07983.2	+1
Chr_13	501037	501397	361	CC1G_07983.2	+1	CC1G_07984.2	+1
Chr_13	502655	503318	664	CC1G_07984.2	+1	CC1G_07985.2	+1
Chr_13	505580	505913	334	CC1G_07985.2	+1	CC1G_15781.2	-1
Chr_13	506520	506818	299	CC1G_15781.2	-1	CC1G_07987.2	-1
Chr_13	508327	509292	966	CC1G_07987.2	-1	CC1G_07988.2	+1
Chr_13	511825	512270	446	CC1G_07988.2	+1	CC1G_07989.2	-1
Chr_13	515009	515751	743	CC1G_07989.2	-1	CC1G_07990.2	-1
Chr_13	518259	521902	3644	CC1G_07990.2	-1	CC1G_07991.2	+1
Chr_13	524710	525039	330	CC1G_07991.2	+1	CC1G_07992.2	-1
Chr_13	530154	530951	798	CC1G_07992.2	-1	CC1G_07993.2	+1
Chr_13	532133	533437	1305	CC1G_07993.2	+1	CC1G_07994.2	-1
Chr_13	535485	536540	1056	CC1G_07994.2	-1	CC1G_04698.2	+1
Chr_13	539161	540541	1381	CC1G_04698.2	+1	CC1G_04699.2	+1
Chr_13	542661	544978	2318	CC1G_04699.2	+1	CC1G_04700.2	+1
Chr_13	546537	546914	378	CC1G_04700.2	+1	CC1G_04701.2	-1
Chr_13	547495	548547	1053	CC1G_04701.2	-1	CC1G_04702.2	-1
Chr_13	548829	550436	1608	CC1G_04702.2	-1	CC1G_15782.2	+1
Chr_13	550881	551176	296	CC1G_15782.2	+1	CC1G_15783.2	+1
Chr_13	553194	553569	376	CC1G_15783.2	+1	CC1G_15784.2	+1
Chr_13	558530	559427	898	CC1G_15784.2	+1	CC1G_04706.2	-1
Chr_13	560642	561732	1091	CC1G_04706.2	-1	CC1G_04707.2	+1
Chr_13	562204	562799	596	CC1G_04707.2	+1	CC1G_04708.2	+1
Chr_13	564982	565217	236	CC1G_04708.2	+1	CC1G_04709.2	-1
Chr_13	566425	566722	298	CC1G_04709.2	-1	CC1G_15785.2	-1
Chr_13	567491	572419	4929	CC1G_15785.2	-1	CC1G_04711.2	-1
Chr_13	574385	578087	3703	CC1G_04711.2	-1	CC1G_04712.2	+1
Chr_13	582186	583906	1721	CC1G_04712.2	+1	CC1G_04713.2	-1
Chr_13	587505	591024	3520	CC1G_04713.2	-1	CC1G_04714.2	+1
Chr_13	593538	605293	11756	CC1G_04714.2	+1	CC1G_04721.2	+1
Chr_13	606244	607698	1455	CC1G_04721.2	+1	CC1G_04722.2	-1
Chr_13	608535	609013	479	CC1G_04722.2	-1	CC1G_04723.2	-1
Chr_13	609467	611617	2151	CC1G_04723.2	-1	CC1G_04724.2	-1
Chr_13	612209	612861	653	CC1G_04724.2	-1	CC1G_04725.2	-1
Chr_13	614603	615033	431	CC1G_04725.2	-1	CC1G_15786.2	+1
Chr_13	615357	615921	565	CC1G_15786.2	+1	CC1G_15787.2	+1
Chr_13	621252	622019	768	CC1G_15787.2	+1	CC1G_04728.2	-1
Chr_13	623398	626276	2879	CC1G_04728.2	-1	CC1G_04729.2	-1
Chr_13	627469	628522	1054	CC1G_04729.2	-1	CC1G_04730.2	+1
Chr_13	629516	630380	865	CC1G_04730.2	+1	CC1G_15788.2	+1
Chr_13	633320	634040	721	CC1G_15788.2	+1	CC1G_04733.2	-1
Chr_13	636018	637040	1023	CC1G_04733.2	-1	CC1G_15789.2	+1
Chr_13	637870	638679	810	CC1G_15789.2	+1	CC1G_04734.2	+1
Chr_13	639428	640332	905	CC1G_04734.2	+1	CC1G_04735.2	-1
Chr_13	641722	642778	1057	CC1G_04735.2	-1	CC1G_04736.2	+1
Chr_13	645530	646174	645	CC1G_04736.2	+1	CC1G_04737.2	-1
Chr_13	647551	647766	216	CC1G_04737.2	-1	CC1G_04738.2	-1
Chr_13	648983	649288	306	CC1G_04738.2	-1	CC1G_15790.2	-1
Chr_13	649466	650662	1197	CC1G_15790.2	-1	CC1G_04739.2	-1
Chr_13	651100	651599	500	CC1G_04739.2	-1	CC1G_04740.2	+1
Chr_13	652703	654304	1602	CC1G_04740.2	+1	CC1G_04741.2	+1
Chr_13	656900	657371	472	CC1G_04741.2	+1	CC1G_04742.2	-1
Chr_13	658815	659958	1144	CC1G_04742.2	-1	CC1G_15791.2	+1
Chr_13	660767	661631	865	CC1G_15791.2	+1	CC1G_04743.2	-1
Chr_13	663566	664473	908	CC1G_04743.2	-1	CC1G_04744.2	+1
Chr_13	665257	665376	120	CC1G_04744.2	+1	CC1G_04745.2	-1
Chr_13	666499	666948	450	CC1G_04745.2	-1	CC1G_04746.2	+1
Chr_13	668429	668845	417	CC1G_04746.2	+1	CC1G_04747.2	+1
Chr_13	671800	672430	631	CC1G_04747.2	+1	CC1G_04748.2	-1
Chr_13	674152	674854	703	CC1G_04748.2	-1	CC1G_04749.2	-1
Chr_13	677383	677924	542	CC1G_04749.2	-1	CC1G_04750.2	+1
Chr_13	680033	680586	554	CC1G_04750.2	+1	CC1G_04751.2	+1
Chr_13	682648	683009	362	CC1G_04751.2	+1	CC1G_04752.2	+1
Chr_13	685056	686051	996	CC1G_04752.2	+1	CC1G_04753.2	+1
Chr_13	688110	688768	659	CC1G_04753.2	+1	CC1G_04754.2	-1
Chr_13	689311	690149	839	CC1G_04754.2	-1	CC1G_04755.2	-1
Chr_13	693005	693594	590	CC1G_04755.2	-1	CC1G_04756.2	-1
Chr_13	695579	703221	7643	CC1G_04756.2	-1	CC1G_04758.2	+1
Chr_13	706278	710401	4124	CC1G_04758.2	+1	CC1G_04759.2	+1
Chr_13	712063	712267	205	CC1G_04759.2	+1	CC1G_15792.2	+1
Chr_13	713418	713949	532	CC1G_15792.2	+1	CC1G_15793.2	+1
Chr_13	716186	716542	357	CC1G_15793.2	+1	CC1G_04761.2	+1
Chr_13	718066	718407	342	CC1G_04761.2	+1	CC1G_04762.2	-1
Chr_13	720673	722079	1407	CC1G_04762.2	-1	CC1G_04763.2	-1
Chr_13	724343	725694	1352	CC1G_04763.2	-1	CC1G_04764.2	-1
Chr_13	732895	733833	939	CC1G_04764.2	-1	CC1G_15794.2	-1
Chr_13	734318	734836	519	CC1G_15794.2	-1	CC1G_04765.2	-1
Chr_13	735583	736542	960	CC1G_04765.2	-1	CC1G_04766.2	-1
Chr_13	738409	739513	1105	CC1G_04766.2	-1	CC1G_04767.2	-1
Chr_13	740287	740734	448	CC1G_04767.2	-1	CC1G_15795.2	-1
Chr_13	742135	743569	1435	CC1G_15795.2	-1	CC1G_04770.2	+1
Chr_13	745769	746905	1137	CC1G_04770.2	+1	CC1G_15796.2	-1
Chr_13	747682	748285	604	CC1G_15796.2	-1	CC1G_04771.2	+1
Chr_13	748880	749541	662	CC1G_04771.2	+1	CC1G_15797.2	-1
Chr_13	750975	751269	295	CC1G_15797.2	-1	CC1G_15798.2	-1
Chr_13	752603	754277	1675	CC1G_15798.2	-1	CC1G_04773.2	+1
Chr_13	756725	757747	1023	CC1G_04773.2	+1	CC1G_04774.2	+1
Chr_13	758891	759156	266	CC1G_04774.2	+1	CC1G_04775.2	-1
Chr_13	760732	762540	1809	CC1G_04775.2	-1	CC1G_04776.2	+1
Chr_13	764077	765118	1042	CC1G_04776.2	+1	CC1G_04777.2	-1
Chr_13	765811	766930	1120	CC1G_04777.2	-1	CC1G_04778.2	+1
Chr_13	769602	770121	520	CC1G_04778.2	+1	CC1G_04779.2	-1
Chr_13	772692	774069	1378	CC1G_04779.2	-1	CC1G_04780.2	-1
Chr_13	776566	776646	81	CC1G_04780.2	-1	CC1G_04781.2	+1
Chr_13	777954	778798	845	CC1G_04781.2	+1	CC1G_04782.2	+1
Chr_13	779225	779522	298	CC1G_04782.2	+1	CC1G_04783.2	-1
Chr_13	781498	782348	851	CC1G_04783.2	-1	CC1G_04784.2	+1
Chr_13	783648	783955	308	CC1G_04784.2	+1	CC1G_04785.2	-1
Chr_13	785212	785944	733	CC1G_04785.2	-1	CC1G_04786.2	-1
Chr_13	787516	787846	331	CC1G_04786.2	-1	CC1G_04787.2	-1
Chr_13	789486	790276	791	CC1G_04787.2	-1	CC1G_04788.2	+1
Chr_13	793712	793928	217	CC1G_04788.2	+1	CC1G_04789.2	-1
Chr_13	794510	795330	821	CC1G_04789.2	-1	CC1G_04790.2	-1
Chr_13	795819	798098	2280	CC1G_04790.2	-1	CC1G_04791.2	-1
Chr_13	798818	801179	2362	CC1G_04791.2	-1	CC1G_04792.2	-1
Chr_13	801912	803975	2064	CC1G_04792.2	-1	CC1G_15799.2	+1
Chr_13	804646	805711	1066	CC1G_15799.2	+1	CC1G_04793.2	+1
Chr_13	808083	809043	961	CC1G_04793.2	+1	CC1G_04794.2	+1
Chr_13	811503	811761	259	CC1G_04794.2	+1	CC1G_04795.2	+1
Chr_13	814121	814902	782	CC1G_04795.2	+1	CC1G_04796.2	-1
Chr_13	817542	819038	1497	CC1G_04796.2	-1	CC1G_04797.2	+1
Chr_13	821397	822092	696	CC1G_04797.2	+1	CC1G_15800.2	-1
Chr_13	823437	823857	421	CC1G_15800.2	-1	CC1G_04798.2	+1
Chr_13	829999	831192	1194	CC1G_04798.2	+1	CC1G_04799.2	+1
Chr_13	831912	832813	902	CC1G_04799.2	+1	CC1G_04800.2	+1
Chr_13	834303	834420	118	CC1G_04800.2	+1	CC1G_04801.2	-1
Chr_13	836038	837987	1950	CC1G_04801.2	-1	CC1G_04802.2	+1
Chr_13	838395	839399	1005	CC1G_04802.2	+1	CC1G_04803.2	+1
Chr_13	840978	842139	1162	CC1G_04803.2	+1	CC1G_04804.2	+1
Chr_13	843880	843933	54	CC1G_04804.2	+1	CC1G_04805.2	-1
Chr_13	845122	845671	550	CC1G_04805.2	-1	CC1G_04806.2	-1
Chr_13	846719	847356	638	CC1G_04806.2	-1	CC1G_04807.2	-1
Chr_13	848398	849157	760	CC1G_04807.2	-1	CC1G_15801.2	+1
Chr_13	856413	856890	478	CC1G_15801.2	+1	CC1G_04810.2	+1
Chr_13	857458	858117	660	CC1G_04810.2	+1	CC1G_04811.2	+1
Chr_13	860479	860897	419	CC1G_04811.2	+1	CC1G_04812.2	-1
Chr_13	861994	863121	1128	CC1G_04812.2	-1	CC1G_04813.2	+1
Chr_13	868700	869088	389	CC1G_04813.2	+1	CC1G_04814.2	-1
Chr_13	870153	870366	214	CC1G_04814.2	-1	CC1G_04815.2	+1
Chr_13	871444	871644	201	CC1G_04815.2	+1	CC1G_04816.2	-1
Chr_13	872833	873787	955	CC1G_04816.2	-1	CC1G_04817.2	+1
Chr_13	877663	877819	157	CC1G_04817.2	+1	CC1G_04818.2	+1
Chr_13	878640	878908	269	CC1G_04818.2	+1	CC1G_04819.2	+1
Chr_13	884378	886243	1866	CC1G_04819.2	+1	CC1G_13465.2	+1
Chr_13	886906	887203	298	CC1G_13465.2	+1	CC1G_13466.2	+1
Chr_13	887846	887914	69	CC1G_13466.2	+1	CC1G_13467.2	+1
Chr_13	889078	890067	990	CC1G_13467.2	+1	CC1G_12329.2	-1
Chr_13	891914	893757	1844	CC1G_12329.2	-1	CC1G_12330.2	+1
Chr_13	895780	896183	404	CC1G_12330.2	+1	CC1G_12331.2	-1
Chr_13	897959	898316	358	CC1G_12331.2	-1	CC1G_12332.2	+1
Chr_13	899992	900713	722	CC1G_12332.2	+1	CC1G_12333.2	-1
Chr_13	901987	903036	1050	CC1G_12333.2	-1	CC1G_12334.2	-1
Chr_13	903811	907880	4070	CC1G_12334.2	-1	CC1G_12335.2	+1
Chr_13	912020	912558	539	CC1G_12335.2	+1	CC1G_12336.2	+1
Chr_13	913916	914511	596	CC1G_12336.2	+1	CC1G_15802.2	+1
Chr_13	915634	915751	118	CC1G_15802.2	+1	CC1G_15803.2	+1
Chr_13	918040	918316	277	CC1G_15803.2	+1	CC1G_12338.2	+1
Chr_13	919401	919778	378	CC1G_12338.2	+1	CC1G_15804.2	+1
Chr_13	920741	921127	387	CC1G_15804.2	+1	CC1G_15805.2	+1
Chr_13	923437	923812	376	CC1G_15805.2	+1	CC1G_12340.2	+1
Chr_13	925934	926674	741	CC1G_12340.2	+1	CC1G_15806.2	-1
Chr_13	931065	931475	411	CC1G_15806.2	-1	CC1G_12485.2	+1
Chr_13	935324	935791	468	CC1G_12485.2	+1	CC1G_12486.2	-1
Chr_13	937514	937613	100	CC1G_12486.2	-1	CC1G_12487.2	+1
Chr_13	938339	938671	333	CC1G_12487.2	+1	CC1G_12488.2	-1
Chr_13	940696	941305	610	CC1G_12488.2	-1	CC1G_12489.2	-1
Chr_13	942901	945147	2247	CC1G_12489.2	-1	CC1G_12490.2	-1
Chr_13	948576	951193	2618	CC1G_12490.2	-1	CC1G_12491.2	+1
Chr_13	955444	956112	669	CC1G_12491.2	+1	CC1G_15807.2	-1
Chr_13	956617	956884	268	CC1G_15807.2	-1	CC1G_12492.2	-1
Chr_13	959378	967465	8088	CC1G_12492.2	-1	CC1G_12874.2	+1
Chr_13	967859	968721	863	CC1G_12874.2	+1	CC1G_15808.2	-1
Chr_13	969482	981904	12423	CC1G_15808.2	-1	CC1G_12883.2	+1
Chr_13	982407	982921	515	CC1G_12883.2	+1	CHROM_END	+1
Chr_2	13763	14144	382	CC1G_13813.2	+1	CC1G_08258.2	-1
Chr_2	14887	15319	433	CC1G_08258.2	-1	CC1G_08259.2	+1
Chr_2	16907	18467	1561	CC1G_08259.2	+1	CC1G_08260.2	+1
Chr_2	20102	20513	412	CC1G_08260.2	+1	CC1G_13814.2	-1
Chr_2	20991	21527	537	CC1G_13814.2	-1	CC1G_13815.2	-1
Chr_2	23535	24246	712	CC1G_13815.2	-1	CC1G_08262.2	-1
Chr_2	25353	26241	889	CC1G_08262.2	-1	CC1G_08264.2	+1
Chr_2	27012	27963	952	CC1G_08264.2	+1	CC1G_08265.2	+1
Chr_2	28623	30176	1554	CC1G_08265.2	+1	CC1G_08266.2	+1
Chr_2	30712	32512	1801	CC1G_08266.2	+1	CC1G_08267.2	-1
Chr_2	32954	33591	638	CC1G_08267.2	-1	CC1G_08268.2	-1
Chr_2	34898	35537	640	CC1G_08268.2	-1	CC1G_08269.2	-1
Chr_2	36435	37473	1039	CC1G_08269.2	-1	CC1G_08270.2	+1
Chr_2	38170	39072	903	CC1G_08270.2	+1	CC1G_08271.2	-1
Chr_2	41170	41908	739	CC1G_08271.2	-1	CC1G_08272.2	+1
Chr_2	42693	43685	993	CC1G_08272.2	+1	CC1G_08273.2	+1
Chr_2	44596	44866	271	CC1G_08273.2	+1	CC1G_08274.2	+1
Chr_2	47179	48587	1409	CC1G_08274.2	+1	CC1G_08275.2	-1
Chr_2	50041	51346	1306	CC1G_08275.2	-1	CC1G_08276.2	+1
Chr_2	52816	53187	372	CC1G_08276.2	+1	CC1G_08277.2	-1
Chr_2	54602	55297	696	CC1G_08277.2	-1	CC1G_08278.2	-1
Chr_2	55538	56214	677	CC1G_08278.2	-1	CC1G_08279.2	-1
Chr_2	59250	59635	386	CC1G_08279.2	-1	CC1G_08280.2	+1
Chr_2	59849	62851	3003	CC1G_08280.2	+1	CC1G_08281.2	-1
Chr_2	64520	66560	2041	CC1G_08281.2	-1	CC1G_13816.2	+1
Chr_2	68488	68948	461	CC1G_13816.2	+1	CC1G_08282.2	-1
Chr_2	70952	72435	1484	CC1G_08282.2	-1	CC1G_08283.2	+1
Chr_2	74916	75582	667	CC1G_08283.2	+1	CC1G_08284.2	+1
Chr_2	78054	78395	342	CC1G_08284.2	+1	CC1G_08285.2	-1
Chr_2	84035	86065	2031	CC1G_08285.2	-1	CC1G_08286.2	-1
Chr_2	87378	87757	380	CC1G_08286.2	-1	CC1G_13817.2	+1
Chr_2	94198	95560	1363	CC1G_13817.2	+1	CC1G_08289.2	+1
Chr_2	96722	101140	4419	CC1G_08289.2	+1	CC1G_08291.2	+1
Chr_2	102806	105952	3147	CC1G_08291.2	+1	CC1G_08292.2	+1
Chr_2	106601	111622	5022	CC1G_08292.2	+1	CC1G_08293.2	-1
Chr_2	113816	114326	511	CC1G_08293.2	-1	CC1G_13818.2	-1
Chr_2	117629	118150	522	CC1G_13818.2	-1	CC1G_08297.2	-1
Chr_2	122416	123033	618	CC1G_08297.2	-1	CC1G_08298.2	+1
Chr_2	124030	124614	585	CC1G_08298.2	+1	CC1G_08299.2	-1
Chr_2	126406	127305	900	CC1G_08299.2	-1	CC1G_08300.2	+1
Chr_2	128209	128922	714	CC1G_08300.2	+1	CC1G_13819.2	-1
Chr_2	130664	133482	2819	CC1G_13819.2	-1	CC1G_08303.2	+1
Chr_2	135235	135760	526	CC1G_08303.2	+1	CC1G_08304.2	+1
Chr_2	136509	138448	1940	CC1G_08304.2	+1	CC1G_08305.2	+1
Chr_2	140575	141296	722	CC1G_08305.2	+1	CC1G_08306.2	+1
Chr_2	144063	145417	1355	CC1G_08306.2	+1	CC1G_08307.2	+1
Chr_2	146282	147005	724	CC1G_08307.2	+1	CC1G_08308.2	+1
Chr_2	150075	153099	3025	CC1G_08308.2	+1	CC1G_08309.2	+1
Chr_2	153454	155637	2184	CC1G_08309.2	+1	CC1G_08310.2	+1
Chr_2	156070	157009	940	CC1G_08310.2	+1	CC1G_08311.2	+1
Chr_2	159242	159707	466	CC1G_08311.2	+1	CC1G_08312.2	-1
Chr_2	160350	160941	592	CC1G_08312.2	-1	CC1G_08313.2	+1
Chr_2	162181	162974	794	CC1G_08313.2	+1	CC1G_08314.2	-1
Chr_2	163373	164067	695	CC1G_08314.2	-1	CC1G_13820.2	-1
Chr_2	164782	165425	644	CC1G_13820.2	-1	CC1G_13821.2	-1
Chr_2	166005	166005	1	CC1G_13821.2	-1	CC1G_13201.2	+1
Chr_2	167015	168167	1153	CC1G_13201.2	+1	CC1G_13202.2	-1
Chr_2	169476	170229	754	CC1G_13202.2	-1	CC1G_13822.2	+1
Chr_2	181909	193766	11858	CC1G_13822.2	+1	CC1G_13823.2	-1
Chr_2	194400	194582	183	CC1G_13823.2	-1	CC1G_10175.2	+1
Chr_2	195286	196226	941	CC1G_10175.2	+1	CC1G_10176.2	+1
Chr_2	196625	197503	879	CC1G_10176.2	+1	CC1G_10177.2	-1
Chr_2	197928	198354	427	CC1G_10177.2	-1	CC1G_10178.2	-1
Chr_2	203402	204179	778	CC1G_10178.2	-1	CC1G_13824.2	-1
Chr_2	206050	206857	808	CC1G_13824.2	-1	CC1G_10181.2	-1
Chr_2	208337	209047	711	CC1G_10181.2	-1	CC1G_10182.2	-1
Chr_2	211289	211717	429	CC1G_10182.2	-1	CC1G_10183.2	+1
Chr_2	215004	215828	825	CC1G_10183.2	+1	CC1G_10184.2	-1
Chr_2	217897	218167	271	CC1G_10184.2	-1	CC1G_10185.2	+1
Chr_2	219397	219984	588	CC1G_10185.2	+1	CC1G_10186.2	-1
Chr_2	220386	221091	706	CC1G_10186.2	-1	CC1G_10187.2	+1
Chr_2	222202	222663	462	CC1G_10187.2	+1	CC1G_10188.2	-1
Chr_2	223065	224054	990	CC1G_10188.2	-1	CC1G_10189.2	-1
Chr_2	224521	225367	847	CC1G_10189.2	-1	CC1G_10190.2	+1
Chr_2	227972	228171	200	CC1G_10190.2	+1	CC1G_10191.2	+1
Chr_2	229108	230810	1703	CC1G_10191.2	+1	CC1G_10192.2	-1
Chr_2	232833	239157	6325	CC1G_10192.2	-1	CC1G_10193.2	+1
Chr_2	244905	245893	989	CC1G_10193.2	+1	CC1G_10194.2	-1
Chr_2	247560	247822	263	CC1G_10194.2	-1	CC1G_10195.2	-1
Chr_2	249430	249816	387	CC1G_10195.2	-1	CC1G_13825.2	-1
Chr_2	250024	250547	524	CC1G_13825.2	-1	CC1G_13826.2	-1
Chr_2	251886	252663	778	CC1G_13826.2	-1	CC1G_13827.2	-1
Chr_2	254404	256590	2187	CC1G_13827.2	-1	CC1G_10197.2	-1
Chr_2	257376	259811	2436	CC1G_10197.2	-1	CC1G_10198.2	+1
Chr_2	261582	261956	375	CC1G_10198.2	+1	CC1G_10199.2	-1
Chr_2	265235	266918	1684	CC1G_10199.2	-1	CC1G_10201.2	+1
Chr_2	271316	271618	303	CC1G_10201.2	+1	CC1G_10202.2	-1
Chr_2	273407	274991	1585	CC1G_10202.2	-1	CC1G_10203.2	+1
Chr_2	275442	276459	1018	CC1G_10203.2	+1	CC1G_10204.2	-1
Chr_2	277061	277799	739	CC1G_10204.2	-1	CC1G_10205.2	-1
Chr_2	278421	279753	1333	CC1G_10205.2	-1	CC1G_10206.2	+1
Chr_2	280155	280446	292	CC1G_10206.2	+1	CC1G_10207.2	-1
Chr_2	282479	283159	681	CC1G_10207.2	-1	CC1G_10208.2	+1
Chr_2	285229	288595	3367	CC1G_10208.2	+1	CC1G_13325.2	+1
Chr_2	289947	290486	540	CC1G_13325.2	+1	CC1G_13326.2	+1
Chr_2	291354	291705	352	CC1G_13326.2	+1	CC1G_13828.2	-1
Chr_2	295300	295571	272	CC1G_13828.2	-1	CC1G_13284.2	+1
Chr_2	297957	298773	817	CC1G_13284.2	+1	CC1G_13285.2	-1
Chr_2	300816	302387	1572	CC1G_13285.2	-1	CC1G_10663.2	+1
