#model	count	dS_inv	dN	scaffold	start_position
Ccin:CC1G_01040T0	6	0.367647058823529	1.02	II	788907
Ccin:CC1G_01041T0	5	0.462962962962963	1.03	II	790465
Ccin:CC1G_01043T0	5	0.465116279069767	1.09	II	796756
Ccin:CC1G_13856T0	3	0.578034682080925	0.97	II	807256
Ccin:CC1G_13860T0	1	0.531914893617021	0.74	II	832744
Ccin:CC1G_01058T0	2	0.442477876106195	0.6	II	850985
Ccin:CC1G_01064T0	3	0.537634408602151	0.97	II	863336
Ccin:CC1G_13863T0	3	0.552486187845304	0.77	II	880662
Ccin:CC1G_01072T0	4	0.53475935828877	0.95	II	884149
Ccin:CC1G_01075T0	5	0.512820512820513	0.99	II	889863
Ccin:CC1G_01083T0	6	0.45045045045045	0.96	II	908579
Ccin:CC1G_01084T0	5	0.452488687782805	0.95	II	910525
Ccin:CC1G_01085T0	6	0.446428571428571	1.05	II	913139
Ccin:CC1G_01089T0	5	0.444444444444444	0.92	II	920686
Ccin:CC1G_01091T0	5	0.45662100456621	0.94	II	925692
Ccin:CC1G_01097T0	4	0.485436893203884	0.76	II	938024
Ccin:CC1G_01107T0	2	0.390625	0.8	II	962859
Ccin:CC1G_01112T0	3	0.462962962962963	0.85	II	973425
Ccin:CC1G_01117T0	5	0.440528634361233	0.78	II	988433
Ccin:CC1G_13866T0	6	0.478468899521531	0.85	II	996560
Ccin:CC1G_01121T0	5	0.480769230769231	0.81	II	1004255
Ccin:CC1G_01124T0	5	0.4739336492891	0.81	II	1010281
Ccin:CC1G_01125T0	5	0.512820512820513	0.77	II	1011980
Ccin:CC1G_01128T0	5	0.446428571428571	0.74	II	1017385
Ccin:CC1G_01139T0	2	0.53475935828877	0.52	II	1037973
Ccin:CC1G_01142T0	1	0.429184549356223	0.51	II	1044699
Ccin:CC1G_13874T0	1	0.294985250737463	0.47	II	1104305
Ccin:CC1G_01170T0	2	0.32258064516129	0.88	II	1115760
Ccin:CC1G_01181T0	1	0.294985250737463	0.47	II	1139102
Ccin:CC1G_13882T0	2	0.442477876106195	0.9	II	1164593
Ccin:CC1G_01197T0	5	1.20481927710843	0.33	II	1177463
Ccin:CC1G_01199T0	6	0.833333333333333	0.52	II	1180963
Ccin:CC1G_13886T0	6	0.694444444444444	0.6	II	1198793
Ccin:CC1G_13887T0	6	0.694444444444444	0.6	II	1200460
Ccin:CC1G_13888T0	6	0.694444444444444	0.6	II	1201370
Ccin:CC1G_01210T0	5	1.40845070422535	0.28	II	1205586
Ccin:CC1G_01219T0	4	1.53846153846154	0.3	II	1221894
Ccin:CC1G_01230T0	2	0.328947368421053	0.8	II	1248375
Ccin:CC1G_01233T0	3	0.33003300330033	0.72	II	1255253
Ccin:CC1G_01236T0	5	0.462962962962963	0.91	II	1264094
Ccin:CC1G_01238T0	4	0.390625	0.92	II	1273459
Ccin:CC1G_01240T0	3	0.29585798816568	0.8	II	1280962
Ccin:CC1G_01242T0	3	0.285714285714286	0.9	II	1284311
Ccin:CC1G_04183T0	1	0.23696682464455	1.32	II	1373378
Ccin:CC1G_13902T0	1	0.495049504950495	0.86	II	1386593
Ccin:CC1G_04250T0	1	0.36231884057971	0.22	II	1537136
Ccin:CC1G_04252T0	1	0.476190476190476	0.88	II	1545915
Ccin:CC1G_04304T0	1	0.420168067226891	0.53	II	1673496
Ccin:CC1G_04305T0	1	0.269541778975741	0.99	II	1677707
Ccin:CC1G_11933T0	1	0.425531914893617	0.96	II	1736719
Ccin:CC1G_11939T0	2	0.510204081632653	0.57	II	1751331
Ccin:CC1G_12964T0	2	0.625	0.64	II	1775770
Ccin:CC1G_13924T0	1	0.628930817610063	0.43	II	1784032
Ccin:CC1G_05100T0	1	0.45662100456621	0.85	II	1848745
Ccin:CC1G_05107T0	1	0.675675675675676	0.73	II	1871725
Ccin:CC1G_13942T0	1	0.381679389312977	0.89	II	1899639
Ccin:CC1G_13943T0	1	0.512820512820513	0.9	II	1900513
Ccin:CC1G_05137T0	1	0.335570469798658	1.04	II	1951836
Ccin:CC1G_13949T0	2	0.43859649122807	0.75	II	1961819
Ccin:CC1G_05145T0	3	0.34965034965035	1.13	II	1981369
Ccin:CC1G_05151T0	2	0.4149377593361	0.74	II	1989769
Ccin:CC1G_13952T0	2	0.317460317460317	1.14	II	1999299
Ccin:CC1G_05167T0	1	0.254452926208651	1.2	II	2031262
Ccin:CC1G_05176T0	3	0.4739336492891	0.8	II	2049848
Ccin:CC1G_05180T0	2	0.31055900621118	1.06	II	2063162
Ccin:CC1G_05183T0	3	0.37593984962406	0.96	II	2069404
Ccin:CC1G_13955T0	4	0.403225806451613	0.99	II	2092747
Ccin:CC1G_13957T0	3	0.413223140495868	0.95	II	2096537
Ccin:CC1G_05200T0	3	0.45662100456621	0.94	II	2106391
Ccin:CC1G_05201T0	3	0.392156862745098	1.05	II	2107639
Ccin:CC1G_11764T0	1	0.242718446601942	0.95	II	2220245
Ccin:CC1G_03780T0	1	0.303951367781155	0.95	II	2234227
Ccin:CC1G_03796T0	3	0.45045045045045	0.94	II	2267718
Ccin:CC1G_03801T0	3	0.436681222707424	0.74	II	2282715
Ccin:CC1G_03802T0	3	0.408163265306122	0.83	II	2285218
Ccin:CC1G_13962T0	4	0.4739336492891	0.72	II	2289726
Ccin:CC1G_03813T0	2	0.425531914893617	0.99	II	2312263
Ccin:CC1G_03816T0	3	0.389105058365759	0.82	II	2318418
Ccin:CC1G_03823T0	2	0.440528634361233	1.01	II	2337319
Ccin:CC1G_03825T0	2	0.34965034965035	1.08	II	2341179
Ccin:CC1G_03840T0	3	0.363636363636364	0.99	II	2373826
Ccin:CC1G_03841T0	3	0.401606425702811	0.86	II	2375780
Ccin:CC1G_03843T0	3	0.377358490566038	0.83	II	2379279
Ccin:CC1G_03844T0	3	0.452488687782805	0.71	II	2381263
Ccin:CC1G_13969T0	4	0.404858299595142	0.92	II	2421504
Ccin:CC1G_03858T0	4	0.492610837438424	0.82	II	2422481
Ccin:CC1G_03860T0	4	0.591715976331361	0.75	II	2425083
Ccin:CC1G_03863T0	4	0.45662100456621	0.7	II	2432655
Ccin:CC1G_03867T0	5	0.478468899521531	0.8	II	2439579
Ccin:CC1G_03877T0	3	0.327868852459016	0.69	II	2464531
Ccin:CC1G_03884T0	2	0.288184438040346	0.75	II	2473431
Ccin:CC1G_03886T0	2	0.454545454545455	0.71	II	2475543
Ccin:CC1G_03905T0	2	0.371747211895911	0.73	II	2530685
Ccin:CC1G_13972T0	2	0.425531914893617	0.79	II	2543226
Ccin:CC1G_03914T0	4	0.581395348837209	0.43	II	2553765
Ccin:CC1G_13974T0	2	0.436681222707424	0.62	II	2569713
Ccin:CC1G_03922T0	3	0.581395348837209	0.39	II	2574771
Ccin:CC1G_11503T0	4	0.485436893203884	0.8	II	2598626
Ccin:CC1G_11505T0	4	0.709219858156028	0.56	II	2604881
Ccin:CC1G_11507T0	4	0.719424460431655	0.48	II	2609552
Ccin:CC1G_11508T0	4	0.684931506849315	0.5	II	2612832
Ccin:CC1G_11513T0	3	0.45662100456621	0.95	II	2624175
Ccin:CC1G_11527T0	6	0.574712643678161	0.6	II	2653487
Ccin:CC1G_11528T0	6	0.564971751412429	0.79	II	2656008
Ccin:CC1G_10809T0	6	0.523560209424084	0.79	II	2658209
Ccin:CC1G_10810T0	6	0.518134715025907	0.77	II	2661140
Ccin:CC1G_10811T0	6	0.5	0.84	II	2663692
Ccin:CC1G_10812T0	6	0.529100529100529	0.77	II	2665980
Ccin:CC1G_10813T0	6	0.549450549450549	0.74	II	2668787
Ccin:CC1G_13982T0	1	5.88235294117647	0.1	II	2701026
Ccin:CC1G_13984T0	3	0.37593984962406	0.98	II	2715749
Ccin:CC1G_10838T0	4	0.480769230769231	0.75	II	2730374
Ccin:CC1G_10841T0	5	0.523560209424084	0.85	II	2737023
Ccin:CC1G_10846T0	5	0.347222222222222	1.07	II	2749966
Ccin:CC1G_09140T0	7	0.355871886120996	0.89	II	2755318
Ccin:CC1G_09141T0	6	0.374531835205993	0.85	II	2759129
Ccin:CC1G_09145T0	6	0.45662100456621	0.87	II	2765964
Ccin:CC1G_09149T0	6	0.483091787439614	0.88	II	2777584
Ccin:CC1G_09151T0	6	0.476190476190476	0.77	II	2780292
Ccin:CC1G_09152T0	4	0.471698113207547	0.6	II	2786567
Ccin:CC1G_09158T0	4	0.458715596330275	0.8	II	2798740
Ccin:CC1G_13992T0	4	0.578034682080925	0.39	II	2816487
Ccin:CC1G_09169T0	5	0.485436893203884	0.77	II	2828652
Ccin:CC1G_09172T0	6	0.155038759689922	0.73	II	2837981
Ccin:CC1G_09173T0	6	0.158730158730159	0.7	II	2839333
Ccin:CC1G_13994T0	7	0.177304964539007	0.55	II	2850610
Ccin:CC1G_09180T0	8	0.194174757281553	0.63	II	2853337
Ccin:CC1G_09183T0	8	0.512820512820513	0.72	II	2859251
Ccin:CC1G_09187T0	8	0.19047619047619	0.88	II	2866961
Ccin:CC1G_09189T0	8	0.182149362477231	0.93	II	2871236
Ccin:CC1G_09193T0	7	0.171821305841924	0.85	II	2876279
Ccin:CC1G_09194T0	7	0.173310225303293	0.85	II	2878488
Ccin:CC1G_09197T0	6	0.5	0.89	II	2888485
Ccin:CC1G_09198T0	6	0.483091787439614	0.8	II	2890476
Ccin:CC1G_06060T0	5	0.37037037037037	0.93	II	2901703
Ccin:CC1G_14001T0	4	0.378787878787879	0.56	II	2918225
Ccin:CC1G_06067T0	4	0.427350427350427	0.46	II	2920236
Ccin:CC1G_06072T0	4	0.408163265306122	0.62	II	2931264
Ccin:CC1G_06074T0	5	0.448430493273543	0.55	II	2938748
Ccin:CC1G_06077T0	4	0.62111801242236	0.31	II	2946675
Ccin:CC1G_06082T0	4	0.645161290322581	0.59	II	2961633
Ccin:CC1G_06086T0	3	0.694444444444444	0.74	II	2971093
Ccin:CC1G_06087T0	2	1.23456790123457	0.36	II	2972533
Ccin:CC1G_06096T0	2	1.31578947368421	0.29	II	2999418
Ccin:CC1G_06102T0	3	0.709219858156028	0.36	II	3015162
Ccin:CC1G_06104T0	4	0.657894736842105	0.38	II	3021518
Ccin:CC1G_06114T0	5	0.628930817610063	0.44	II	3039408
Ccin:CC1G_06115T0	4	0.628930817610063	0.43	II	3042336
Ccin:CC1G_06119T0	4	0.555555555555556	0.39	II	3053760
Ccin:CC1G_06120T0	4	0.91743119266055	0.34	II	3054781
Ccin:CC1G_06127T0	7	0.568181818181818	0.57	II	3078326
Ccin:CC1G_06128T0	7	0.564971751412429	0.57	II	3083064
Ccin:CC1G_14007T0	8	0.452488687782805	0.68	II	3085435
Ccin:CC1G_06129T0	8	0.529100529100529	0.47	II	3086737
Ccin:CC1G_14010T0	11	0.429184549356223	0.67	II	3099158
Ccin:CC1G_06133T0	11	0.510204081632653	0.6	II	3101532
Ccin:CC1G_14012T0	11	0.454545454545455	0.67	II	3105269
Ccin:CC1G_14013T0	12	0.434782608695652	0.67	II	3107467
Ccin:CC1G_06137T0	11	0.460829493087558	0.65	II	3109991
Ccin:CC1G_06138T0	10	0.4	0.7	II	3113143
Ccin:CC1G_06140T0	10	0.403225806451613	0.65	II	3117808
Ccin:CC1G_06141T0	10	0.383141762452107	0.71	II	3121227
Ccin:CC1G_06145T0	10	0.404858299595142	0.73	II	3128075
Ccin:CC1G_06148T0	11	0.357142857142857	0.78	II	3132458
Ccin:CC1G_06150T0	10	0.387596899224806	0.74	II	3137389
Ccin:CC1G_06156T0	11	0.404858299595142	0.74	II	3150551
Ccin:CC1G_06157T0	11	0.413223140495868	0.72	II	3151816
Ccin:CC1G_06158T0	10	0.50761421319797	0.68	II	3155084
Ccin:CC1G_06159T0	11	0.431034482758621	0.75	II	3157029
Ccin:CC1G_06160T0	11	0.404858299595142	0.73	II	3160366
Ccin:CC1G_12502T0	10	0.4149377593361	0.73	II	3166270
Ccin:CC1G_12503T0	11	0.431034482758621	0.73	II	3168161
Ccin:CC1G_12504T0	11	0.403225806451613	0.74	II	3169859
Ccin:CC1G_12506T0	11	0.384615384615385	0.78	II	3172863
Ccin:CC1G_12509T0	8	0.458715596330275	0.65	II	3181514
Ccin:CC1G_12510T0	8	0.460829493087558	0.79	II	3183251
Ccin:CC1G_12513T0	8	0.462962962962963	0.76	II	3192850
Ccin:CC1G_12940T0	7	0.43859649122807	0.65	II	3206904
Ccin:CC1G_12942T0	7	0.476190476190476	0.73	II	3210164
Ccin:CC1G_14015T0	8	0.452488687782805	0.69	II	3217101
Ccin:CC1G_14016T0	7	0.452488687782805	0.68	II	3218912
Ccin:CC1G_10382T0	9	0.476190476190476	0.7	II	3230360
Ccin:CC1G_10384T0	9	0.444444444444444	0.71	II	3231729
Ccin:CC1G_14017T0	9	0.454545454545455	0.57	II	3234495
Ccin:CC1G_10386T0	10	0.490196078431373	0.62	II	3239154
Ccin:CC1G_10389T0	8	0.50761421319797	0.53	II	3248147
Ccin:CC1G_10390T0	8	0.442477876106195	0.58	II	3249248
Ccin:CC1G_10394T0	7	0.452488687782805	0.62	II	3257294
Ccin:CC1G_10396T0	7	0.444444444444444	0.57	II	3261093
Ccin:CC1G_10397T0	7	0.446428571428571	0.6	II	3262937
Ccin:CC1G_10405T0	5	0.497512437810945	0.67	II	3280976
Ccin:CC1G_10406T0	5	0.425531914893617	0.62	II	3285161
Ccin:CC1G_14020T0	12	0.462962962962963	0.68	II	3304321
Ccin:CC1G_10416T0	13	0.497512437810945	0.63	II	3308705
Ccin:CC1G_10418T0	12	0.495049504950495	0.59	II	3311744
Ccin:CC1G_10419T0	12	0.510204081632653	0.58	II	3313531
Ccin:CC1G_10420T0	14	0.480769230769231	0.58	II	3315611
Ccin:CC1G_10422T0	15	0.469483568075117	0.6	II	3317894
Ccin:CC1G_10423T0	15	0.497512437810945	0.55	II	3318777
Ccin:CC1G_10424T0	15	0.495049504950495	0.56	II	3319574
Ccin:CC1G_14021T0	15	0.518134715025907	0.55	II	3320573
Ccin:CC1G_14022T0	16	0.492610837438424	0.57	II	3322485
Ccin:CC1G_12857T0	18	0.476190476190476	0.62	II	3328709
Ccin:CC1G_12858T0	19	0.515463917525773	0.58	II	3329873
Ccin:CC1G_12859T0	20	0.520833333333333	0.59	II	3332782
Ccin:CC1G_14024T0	20	0.641025641025641	0.5	II	3339169
Ccin:CC1G_12862T0	21	0.662251655629139	0.48	II	3340322
Ccin:CC1G_12863T0	20	0.662251655629139	0.46	II	3341780
Ccin:CC1G_13110T0	17	0.72992700729927	0.38	II	3346270
Ccin:CC1G_13111T0	16	0.819672131147541	0.34	II	3349461
Ccin:CC1G_13112T0	16	0.684931506849315	0.4	II	3352968
Ccin:CC1G_13113T0	15	0.714285714285714	0.39	II	3353755
Ccin:CC1G_14025T0	15	0.675675675675676	0.41	II	3354620
Ccin:CC1G_13115T0	14	0.746268656716418	0.36	II	3357202
Ccin:CC1G_14026T0	13	0.680272108843537	0.42	II	3358540
Ccin:CC1G_14027T0	13	0.680272108843537	0.42	II	3359288
Ccin:CC1G_13056T0	13	0.704225352112676	0.4	II	3362613
Ccin:CC1G_13059T0	12	0.714285714285714	0.43	II	3365032
Ccin:CC1G_14029T0	10	0.847457627118644	0.38	II	3368598
Ccin:CC1G_04826T0	4	0.359712230215827	0.68	II	3399917
Ccin:CC1G_04827T0	4	0.333333333333333	0.57	II	3402917
Ccin:CC1G_04830T0	6	0.341296928327645	0.66	II	3411298
Ccin:CC1G_14034T0	7	0.408163265306122	0.67	II	3416849
Ccin:CC1G_04835T0	7	0.373134328358209	0.57	II	3421974
Ccin:CC1G_04838T0	6	0.383141762452107	0.7	II	3428119
Ccin:CC1G_04842T0	8	0.420168067226891	0.61	II	3434830
Ccin:CC1G_04843T0	7	0.383141762452107	0.67	II	3438027
Ccin:CC1G_14035T0	7	0.526315789473684	0.49	II	3449792
Ccin:CC1G_04848T0	6	0.465116279069767	0.7	II	3457223
Ccin:CC1G_04849T0	6	0.476190476190476	0.6	II	3459667
Ccin:CC1G_04854T0	6	0.403225806451613	0.62	II	3468822
Ccin:CC1G_04855T0	7	0.425531914893617	0.68	II	3470199
Ccin:CC1G_04862T0	9	0.392156862745098	0.76	II	3486223
Ccin:CC1G_04863T0	10	0.416666666666667	0.7	II	3490539
Ccin:CC1G_04864T0	9	0.380228136882129	0.75	II	3494048
Ccin:CC1G_04865T0	9	0.40650406504065	0.71	II	3495836
Ccin:CC1G_04866T0	9	0.420168067226891	0.76	II	3499707
Ccin:CC1G_04867T0	10	0.403225806451613	0.71	II	3502922
Ccin:CC1G_04868T0	10	0.408163265306122	0.66	II	3503865
Ccin:CC1G_04869T0	10	0.442477876106195	0.72	II	3506104
Ccin:CC1G_04872T0	11	0.413223140495868	0.68	II	3512975
Ccin:CC1G_04875T0	10	0.384615384615385	0.73	II	3519960
Ccin:CC1G_04877T0	10	0.446428571428571	0.61	II	3526724
Ccin:CC1G_04881T0	7	0.523560209424084	0.48	II	3535810
Ccin:CC1G_04882T0	7	0.4739336492891	0.52	II	3536749
Ccin:CC1G_04884T0	6	0.561797752808989	0.36	II	3538969
Ccin:CC1G_04892T0	6	0.471698113207547	0.53	II	3546027
Ccin:CC1G_04893T0	7	0.427350427350427	0.59	II	3549333
Ccin:CC1G_04896T0	4	0.512820512820513	0.72	II	3567869
Ccin:CC1G_04898T0	3	0.699300699300699	0.74	II	3572068
Ccin:CC1G_04904T0	4	0.609756097560976	0.7	II	3590823
Ccin:CC1G_04911T0	4	0.555555555555556	0.69	II	3609266
Ccin:CC1G_04912T0	5	0.546448087431694	0.75	II	3610905
Ccin:CC1G_04914T0	5	0.602409638554217	0.7	II	3618647
Ccin:CC1G_04917T0	6	0.520833333333333	0.73	II	3627869
Ccin:CC1G_04921T0	8	0.531914893617021	0.61	II	3634731
Ccin:CC1G_04922T0	8	0.478468899521531	0.74	II	3637063
Ccin:CC1G_04926T0	10	0.526315789473684	0.77	II	3649495
Ccin:CC1G_04927T0	10	0.50761421319797	0.78	II	3653191
Ccin:CC1G_04928T0	10	0.469483568075117	0.84	II	3655699
Ccin:CC1G_04929T0	10	0.478468899521531	0.81	II	3657599
Ccin:CC1G_04933T0	9	0.518134715025907	0.71	II	3662048
Ccin:CC1G_14044T0	9	0.465116279069767	0.75	II	3668080
Ccin:CC1G_14045T0	9	0.462962962962963	0.72	II	3669458
Ccin:CC1G_04937T0	9	0.483091787439614	0.73	II	3672254
Ccin:CC1G_04938T0	10	0.462962962962963	0.82	II	3676821
Ccin:CC1G_04942T0	7	0.492610837438424	0.83	II	3687581
Ccin:CC1G_14050T0	6	0.418410041841004	0.82	II	3697565
Ccin:CC1G_04945T0	6	0.471698113207547	0.77	II	3700765
Ccin:CC1G_04948T0	6	0.366300366300366	1.07	II	3711704
Ccin:CC1G_04949T0	6	0.418410041841004	0.89	II	3714285
Ccin:CC1G_04950T0	7	0.396825396825397	1.05	II	3717658
Ccin:CC1G_04951T0	5	0.54054054054054	0.81	II	3731705
Ccin:CC1G_13196T0	4	0.427350427350427	1.06	II	3738572
Ccin:CC1G_13197T0	3	0.398406374501992	0.92	II	3741641
Ccin:CC1G_09591T0	4	0.645161290322581	0.49	III	6048
Ccin:CC1G_09593T0	4	0.485436893203884	0.75	III	9725
Ccin:CC1G_09594T0	4	0.529100529100529	0.68	III	11324
Ccin:CC1G_09596T0	5	0.574712643678161	0.71	III	17682
Ccin:CC1G_09598T0	5	0.523560209424084	0.82	III	20709
Ccin:CC1G_09605T0	8	0.537634408602151	0.47	III	41587
Ccin:CC1G_09606T0	6	0.662251655629139	0.45	III	46298
Ccin:CC1G_09608T0	6	0.529100529100529	0.48	III	51006
Ccin:CC1G_09609T0	6	0.495049504950495	0.61	III	52735
Ccin:CC1G_09611T0	7	0.549450549450549	0.58	III	56428
Ccin:CC1G_09612T0	7	0.510204081632653	0.55	III	61020
Ccin:CC1G_09614T0	7	0.529100529100529	0.56	III	65602
Ccin:CC1G_09618T0	7	0.62111801242236	0.48	III	79499
Ccin:CC1G_09623T0	6	0.628930817610063	0.64	III	92902
Ccin:CC1G_09624T0	6	0.549450549450549	0.73	III	94673
Ccin:CC1G_14059T0	7	0.680272108843537	0.5	III	97914
Ccin:CC1G_14061T0	8	0.666666666666667	0.57	III	103603
Ccin:CC1G_09628T0	8	0.709219858156028	0.5	III	105971
Ccin:CC1G_09632T0	10	0.740740740740741	0.39	III	113978
Ccin:CC1G_09635T0	9	0.684931506849315	0.45	III	120644
Ccin:CC1G_14064T0	8	0.735294117647059	0.34	III	125265
Ccin:CC1G_05959T0	7	0.75187969924812	0.36	III	128820
Ccin:CC1G_05960T0	7	0.568181818181818	0.4	III	131637
Ccin:CC1G_05961T0	7	0.574712643678161	0.4	III	134412
Ccin:CC1G_05965T0	7	0.628930817610063	0.27	III	143996
Ccin:CC1G_05967T0	6	0.5	0.32	III	154909
Ccin:CC1G_05968T0	5	0.332225913621262	0.65	III	159984
Ccin:CC1G_05971T0	7	0.398406374501992	0.8	III	171065
Ccin:CC1G_05972T0	9	0.460829493087558	0.71	III	173719
Ccin:CC1G_05975T0	9	0.416666666666667	0.65	III	181787
Ccin:CC1G_05977T0	10	0.392156862745098	0.66	III	185361
Ccin:CC1G_14068T0	11	0.416666666666667	0.62	III	194224
Ccin:CC1G_14069T0	12	0.40650406504065	0.64	III	194795
Ccin:CC1G_05980T0	11	0.393700787401575	0.73	III	196928
Ccin:CC1G_05981T0	11	0.429184549356223	0.72	III	198099
Ccin:CC1G_05985T0	11	0.485436893203884	0.72	III	205499
Ccin:CC1G_05986T0	10	0.458715596330275	0.7	III	208055
Ccin:CC1G_05987T0	10	0.454545454545455	0.75	III	210193
Ccin:CC1G_05988T0	10	0.420168067226891	0.7	III	211913
Ccin:CC1G_14072T0	10	0.483091787439614	0.55	III	219775
Ccin:CC1G_05993T0	7	0.45662100456621	0.58	III	223751
Ccin:CC1G_05998T0	4	0.574712643678161	0.63	III	235806
Ccin:CC1G_06000T0	5	0.4739336492891	0.62	III	241542
Ccin:CC1G_06009T0	3	0.62111801242236	0.5	III	265454
Ccin:CC1G_06010T0	3	0.555555555555556	0.52	III	266372
Ccin:CC1G_06016T0	9	0.78740157480315	0.28	III	288497
Ccin:CC1G_06018T0	8	0.78125	0.37	III	292475
Ccin:CC1G_06019T0	8	0.645161290322581	0.44	III	295747
Ccin:CC1G_06020T0	8	0.581395348837209	0.47	III	300306
Ccin:CC1G_06021T0	8	0.578034682080925	0.47	III	303127
Ccin:CC1G_06022T0	8	0.581395348837209	0.47	III	305542
Ccin:CC1G_06023T0	8	0.574712643678161	0.48	III	307755
Ccin:CC1G_06025T0	9	0.62111801242236	0.57	III	310657
Ccin:CC1G_06028T0	9	0.869565217391304	0.36	III	316941
Ccin:CC1G_14080T0	5	0.72463768115942	0.37	III	333193
Ccin:CC1G_06035T0	6	0.543478260869565	0.67	III	338429
Ccin:CC1G_06041T0	6	0.78125	0.49	III	351145
Ccin:CC1G_06043T0	7	0.826446280991736	0.45	III	355371
Ccin:CC1G_06044T0	6	1.20481927710843	0.25	III	359160
Ccin:CC1G_06045T0	6	1.31578947368421	0.25	III	361644
Ccin:CC1G_06046T0	6	0.699300699300699	0.36	III	367680
Ccin:CC1G_06049T0	8	0.625	0.36	III	377526
Ccin:CC1G_06052T0	8	0.78125	0.33	III	389965
Ccin:CC1G_06053T0	8	0.684931506849315	0.32	III	394150
Ccin:CC1G_06054T0	8	0.636942675159236	0.34	III	394842
Ccin:CC1G_11118T0	8	0.574712643678161	0.37	III	401373
Ccin:CC1G_11121T0	8	0.505050505050505	0.43	III	407082
Ccin:CC1G_14087T0	8	0.520833333333333	0.42	III	411145
Ccin:CC1G_14088T0	8	0.549450549450549	0.41	III	412297
Ccin:CC1G_11126T0	7	0.595238095238095	0.42	III	415351
Ccin:CC1G_11131T0	8	0.591715976331361	0.54	III	428217
Ccin:CC1G_11139T0	8	0.45662100456621	0.83	III	443463
Ccin:CC1G_11140T0	8	0.483091787439614	0.84	III	443954
Ccin:CC1G_11141T0	8	0.462962962962963	0.86	III	445314
Ccin:CC1G_14089T0	9	0.485436893203884	0.89	III	452693
Ccin:CC1G_14090T0	8	0.5	0.73	III	455384
Ccin:CC1G_14091T0	8	0.487804878048781	0.87	III	457035
Ccin:CC1G_11148T0	8	0.543478260869565	0.88	III	461965
Ccin:CC1G_11149T0	8	0.512820512820513	0.8	III	465034
Ccin:CC1G_11153T0	7	0.427350427350427	0.87	III	475663
Ccin:CC1G_04579T0	4	0.373134328358209	0.8	III	494727
Ccin:CC1G_04580T0	5	0.33003300330033	0.76	III	498007
Ccin:CC1G_14092T0	4	0.409836065573771	0.84	III	502368
Ccin:CC1G_04583T0	4	0.291545189504373	0.68	III	508181
Ccin:CC1G_04587T0	3	0.340136054421769	0.79	III	520490
Ccin:CC1G_04610T0	4	1.85185185185185	0.21	III	602928
Ccin:CC1G_04611T0	4	0.537634408602151	0.43	III	604794
Ccin:CC1G_04612T0	4	0.531914893617021	0.44	III	605407
Ccin:CC1G_04616T0	8	0.510204081632653	0.49	III	613592
Ccin:CC1G_04617T0	8	0.495049504950495	0.52	III	615000
Ccin:CC1G_14109T0	7	0.53475935828877	0.65	III	631785
Ccin:CC1G_04620T0	7	0.543478260869565	0.64	III	633787
Ccin:CC1G_04621T0	7	0.497512437810945	0.64	III	635989
Ccin:CC1G_04622T0	7	0.543478260869565	0.64	III	637650
Ccin:CC1G_04623T0	5	0.440528634361233	0.68	III	640190
Ccin:CC1G_04625T0	6	0.4739336492891	0.67	III	645081
Ccin:CC1G_04630T0	6	0.72463768115942	0.41	III	666190
Ccin:CC1G_14111T0	7	0.704225352112676	0.48	III	671875
Ccin:CC1G_04633T0	8	0.657894736842105	0.49	III	672409
Ccin:CC1G_14112T0	9	0.625	0.49	III	678713
Ccin:CC1G_14114T0	10	0.8	0.34	III	681309
Ccin:CC1G_04642T0	12	0.714285714285714	0.47	III	689852
Ccin:CC1G_04643T0	11	0.574712643678161	0.52	III	692773
Ccin:CC1G_04644T0	11	0.666666666666667	0.41	III	695019
Ccin:CC1G_14115T0	10	0.595238095238095	0.51	III	696882
Ccin:CC1G_04646T0	9	0.53475935828877	0.58	III	702235
Ccin:CC1G_04647T0	8	0.436681222707424	0.7	III	704999
Ccin:CC1G_14117T0	8	0.478468899521531	0.59	III	711866
Ccin:CC1G_14118T0	8	0.515463917525773	0.6	III	713891
Ccin:CC1G_04655T0	9	0.440528634361233	0.86	III	730003
Ccin:CC1G_04659T0	9	0.395256916996047	0.78	III	740891
Ccin:CC1G_04660T0	10	0.421940928270042	0.73	III	742836
Ccin:CC1G_04661T0	10	0.404858299595142	0.75	III	744967
Ccin:CC1G_04663T0	10	0.411522633744856	0.63	III	748065
Ccin:CC1G_04664T0	11	0.401606425702811	0.74	III	749489
Ccin:CC1G_04665T0	12	0.413223140495868	0.72	III	750428
Ccin:CC1G_04666T0	13	0.403225806451613	0.81	III	751910
Ccin:CC1G_04670T0	14	0.490196078431373	0.75	III	758264
Ccin:CC1G_04672T0	15	0.421940928270042	0.76	III	763410
Ccin:CC1G_04673T0	14	0.4149377593361	0.77	III	766058
Ccin:CC1G_04675T0	12	0.45662100456621	0.58	III	773178
Ccin:CC1G_04676T0	11	0.434782608695652	0.56	III	774646
Ccin:CC1G_04677T0	10	0.436681222707424	0.51	III	776432
Ccin:CC1G_04678T0	9	0.409836065573771	0.57	III	778516
Ccin:CC1G_04679T0	9	0.413223140495868	0.58	III	782525
Ccin:CC1G_04680T0	9	0.495049504950495	0.66	III	787270
Ccin:CC1G_14120T0	7	0.427350427350427	0.88	III	791789
Ccin:CC1G_04688T0	2	0.471698113207547	0.48	III	811273
Ccin:CC1G_04448T0	4	0.395256916996047	1.16	III	851367
Ccin:CC1G_14121T0	5	0.515463917525773	0.88	III	854889
