#chrom	start	stop	class
II	1513826	1513932	Unknown:R42
II	1513979	1514021	Unknown:R412
II	1529353	1529384	Simple_repeat
II	1534950	1535023	Simple_repeat
II	1539446	1539466	Low_complexity
II	1565001	1565053	Simple_repeat
II	1597602	1597624	Simple_repeat
II	1619829	1619863	Simple_repeat
II	1664019	1664523	Unknown:R292
II	1664541	1664670	Unknown:R323
II	1664713	1664801	Unknown:R480
II	1718845	1718913	Simple_repeat
II	1719451	1719507	Simple_repeat
II	1722878	1722928	Simple_repeat
II	1735698	1735729	Simple_repeat
II	1738990	1739060	Simple_repeat
II	1764916	1765085	Simple_repeat
II	1765144	1765299	Simple_repeat
II	1765245	1765351	Simple_repeat
II	1765607	1765779	Simple_repeat
II	1765717	1765891	Simple_repeat
II	1766546	1766661	Simple_repeat
II	1767000	1767067	Simple_repeat
II	1830356	1830697	Unknown:R74
II	1887447	1887723	Unknown:R222
II	1888135	1888377	Unknown:R269
II	1898186	1898290	Unknown:R106
II	1898471	1898665	Unknown:R154
II	1898897	1898958	Unknown:R290
II	1899085	1899291	Unknown:R245
II	1906317	1906338	Simple_repeat
II	1922052	1922108	Simple_repeat
II	1943130	1943183	Simple_repeat
II	2084659	2084788	Simple_repeat
II	2089251	2089286	Simple_repeat
II	2121284	2121327	Simple_repeat
II	2122936	2123174	Unknown:R146
II	2123039	2123361	Unknown:R514
II	2123525	2123764	Unknown:R259
II	2123751	2123839	Unknown:R346
II	2123783	2123879	Unknown:R136
II	2124402	2124593	Unknown:R370
II	2124629	2124688	Simple_repeat
II	2124916	2124974	Unknown:R85
II	2124995	2125117	Unknown:R378
II	2125574	2125659	Unknown:R514
II	2125704	2125749	Unknown:R48
II	2125755	2125895	Unknown:R24
II	2125893	2125996	Unknown:R48
II	2126088	2126781	Unknown:R6
II	2126784	2128752	Unknown:R29
II	2127514	2130324	Unknown:R91
II	2130325	2132486	Unknown:R78
II	2132524	2133311	Unknown:R2
II	2133207	2134108	Unknown:R57
II	2134107	2138615	Unknown:R3
II	2138626	2139901	Unknown:R2
II	2139902	2140127	Unknown:R120
II	2140126	2141795	Unknown:R4
II	2141810	2142121	Unknown:R86
II	2141989	2142317	Unknown:R288
II	2142312	2142981	Unknown:R35
II	2142996	2145007	Unknown:R35
II	2145008	2145204	Unknown:R6
II	2145123	2145218	Unknown:R329
II	2145167	2145516	Unknown:R6
II	2145501	2146956	Unknown:R3
II	2146955	2148170	Unknown:R57
II	2148014	2148688	Unknown:R48
II	2148029	2148785	Unknown:R2
II	2148784	2149415	Unknown:R13
II	2149416	2149690	Unknown:R129
II	2149908	2150043	Unknown:R81
II	2150051	2150104	Unknown:R129
II	2150148	2150604	Unknown:R29
II	2151438	2151672	Unknown:R21
II	2151671	2152018	Unknown:R59
II	2151980	2152213	Unknown:R392
II	2152169	2152326	Unknown:R392
II	2152360	2152504	Unknown:R8
II	2152672	2153519	Unknown:R8
II	2153515	2156861	Unknown:R12
II	2154533	2157831	Unknown:R401
II	2155858	2159075	Unknown:R3
II	2159109	2160157	Unknown:R8
II	2160159	2160242	Unknown:R186
II	2160276	2160410	Unknown:R221
II	2160293	2160526	Unknown:R209
II	2160524	2161013	Unknown:R12
II	2160941	2161037	Unknown:R201
II	2161027	2161134	Unknown:R23
II	2161141	2161265	Unknown:R311
II	2161264	2161423	Unknown:R7
II	2161420	2161635	Unknown:R89
II	2161626	2161725	Unknown:R20
II	2161725	2161820	Unknown:R239
II	2161904	2161990	Unknown:R113
II	2162011	2162187	Unknown:R62
II	2162205	2163055	Unknown:R23
II	2162788	2163811	Unknown:R45
II	2163804	2164258	Unknown:R73
II	2164188	2165005	Unknown:R111
II	2164776	2165508	Unknown:R44
II	2165395	2165530	Unknown:R182
II	2165556	2165858	Unknown:R45
II	2165853	2166181	Unknown:R23
II	2167465	2167665	Unknown:R42
II	2167717	2167981	Unknown:R42
II	2169187	2169355	Unknown:R42
II	2169356	2169449	Unknown:R7
II	2169427	2170606	Unknown:R20
II	2170613	2171123	Unknown:R378
II	2171117	2171622	Unknown:R20
II	2171619	2172440	Unknown:R48
II	2172441	2172720	Unknown:R20
II	2172721	2173968	Unknown:R0
II	2173956	2176611	Unknown:R68
II	2176609	2176963	Unknown:R89
II	2176961	2177486	Unknown:R89
II	2177484	2179447	Unknown:R20
II	2179447	2179940	Unknown:R0
II	2179941	2180021	Unknown:R35
II	2180043	2180350	Unknown:R24
II	2180351	2181113	Unknown:R6
II	2181847	2182494	Unknown:R6
II	2182482	2182971	Unknown:R35
II	2182974	2188072	Unknown:R15
II	2185703	2189153	Unknown:R15
II	2189149	2190107	Unknown:R35
II	2190102	2190702	Unknown:R6
II	2192799	2194963	Unknown:R35
II	2194292	2196942	Unknown:R6
II	2197451	2197671	Unknown:R6
II	2198252	2198848	Unknown:R6
II	2199104	2199380	Unknown:R129
II	2199632	2199769	Unknown:R129
II	2199770	2199929	Unknown:R11
II	2199930	2200007	Unknown:R8
II	2200021	2200443	Unknown:R342
II	2200022	2200608	Unknown:R68
II	2200665	2201037	Unknown:R300
II	2201020	2201425	Unknown:R5
II	2201391	2201445	Unknown:R5
II	2206455	2206594	Simple_repeat
II	2230489	2230514	Simple_repeat
II	2230595	2230646	Simple_repeat
II	2230682	2230722	Simple_repeat
II	2230942	2231004	Simple_repeat
II	2234043	2234083	Simple_repeat
II	2262811	2262934	Simple_repeat
II	2267792	2267834	Simple_repeat
II	2273329	2273386	Simple_repeat
II	2364984	2365018	Simple_repeat
II	2393945	2394271	Unknown:R143
II	2394107	2394290	Unknown:R25
II	2397229	2397295	Simple_repeat
II	2421075	2421154	Unknown:R362
II	2421164	2421785	Unknown:R219
II	2508054	2508147	Simple_repeat
II	2508054	2508122	Simple_repeat
II	2541064	2541098	Simple_repeat
II	2552931	2552989	Simple_repeat
II	2583509	2583631	Simple_repeat
II	2599343	2599379	Simple_repeat
II	2616059	2616103	Simple_repeat
II	2620969	2620990	Simple_repeat
II	2623937	2624072	Unknown:R233
II	2629468	2629603	Unknown:R233
II	2658572	2658613	Simple_repeat
II	2658677	2658730	Simple_repeat
II	2658789	2658847	Simple_repeat
II	2663969	2664033	Simple_repeat
II	2666170	2666351	Simple_repeat
II	2676996	2677206	Unknown:R261
II	2679115	2679290	Unknown:R111
II	2680306	2680391	Unknown:R467
II	2680874	2681371	Unknown:R13
II	2681168	2681484	Unknown:R35
II	2681531	2681741	Unknown:R261
II	2692200	2692220	Low_complexity
II	2749342	2749420	Simple_repeat
II	2749387	2749470	Simple_repeat
II	2751565	2752011	Unknown:R0
II	2752011	2753481	Unknown:R0
II	2755778	2755851	Unknown:R90
II	2756660	2756710	Unknown:R55
II	2756896	2756981	Unknown:R327
II	2757700	2757752	Unknown:R55
II	2758866	2758919	Simple_repeat
II	2761072	2761092	Low_complexity
II	2798743	2798875	Unknown:R102
II	2798929	2799287	Unknown:R232
II	2798929	2799204	Unknown:R102
II	2823982	2824057	Simple_repeat
II	2825404	2825770	Unknown:R121
II	2825766	2826537	Unknown:R54
II	2826527	2826588	Unknown:R121
II	2826588	2827012	Unknown:R31
II	2827013	2827095	Unknown:R121
II	2827591	2827641	Unknown:R351
II	2827617	2827720	Unknown:R343
II	2827711	2827780	Unknown:R128
II	2827853	2827924	Unknown:R454
II	2827924	2828083	Unknown:R454
II	2852671	2852695	Simple_repeat
II	2871240	2871648	Unknown:R102
II	2871372	2871731	Unknown:R232
II	2882824	2882888	Simple_repeat
II	2883458	2883511	Simple_repeat
II	2886164	2886809	Unknown:R159
II	2887768	2888123	Unknown:R165
II	2890179	2890234	Unknown:R108
II	2901913	2902000	Simple_repeat
II	2902744	2902818	Simple_repeat
II	2908176	2908254	Simple_repeat
II	2945966	2946079	Unknown:R253
II	2946071	2946292	Unknown:R397
II	2961628	2961757	Unknown:R102
II	2961833	2962185	Unknown:R232
II	2961842	2962096	Unknown:R102
II	2971089	2971239	Unknown:R102
II	2971310	2971648	Unknown:R232
II	2971310	2971561	Unknown:R102
II	2977889	2977941	Simple_repeat
II	3011963	3012261	Unknown:R439
II	3031750	3035535	Unknown:R0
II	3032195	3037277	Unknown:R68
II	3034512	3038780	Unknown:R5
II	3039421	3039553	Unknown:R102
II	3039618	3039925	Unknown:R232
II	3039618	3039873	Unknown:R102
II	3047785	3048289	Unknown:R61
II	3048878	3049051	Unknown:R61
II	3055050	3055153	Unknown:R433
II	3056235	3056542	Unknown:R11
II	3057733	3057912	Simple_repeat
II	3069593	3069686	Simple_repeat
II	3071035	3071084	Simple_repeat
II	3078536	3078807	Unknown:R326
II	3080369	3080883	Unknown:R306
II	3080552	3081114	Unknown:R153
II	3081407	3082049	Unknown:R104
II	3082115	3082303	Unknown:R118
II	3084793	3084916	Unknown:R118
II	3085429	3085609	Unknown:R53
II	3086179	3086361	Unknown:R53
II	3086331	3086414	Unknown:R324
II	3096062	3096084	Simple_repeat
II	3098317	3098367	Simple_repeat
II	3099092	3099182	Unknown:R324
II	3099152	3099336	Unknown:R53
II	3100445	3100629	Unknown:R53
II	3100599	3100683	Unknown:R324
II	3118922	3119240	Unknown:R239
II	3128326	3128404	Simple_repeat
II	3131776	3131822	Simple_repeat
II	3142267	3142402	Unknown:R233
II	3147789	3147924	Unknown:R233
II	3148058	3148082	Simple_repeat
II	3148506	3148534	Simple_repeat
II	3148738	3148781	Simple_repeat
II	3148813	3148849	Simple_repeat
II	3150513	3150586	Simple_repeat
II	3151024	3151059	Simple_repeat
II	3157748	3157875	Simple_repeat
II	3158568	3158602	Simple_repeat
II	3158612	3158635	Simple_repeat
II	3158813	3158832	Simple_repeat
II	3161826	3165600	Unknown:R0
II	3162272	3166331	Unknown:R68
II	3179000	3179054	Simple_repeat
II	3180102	3180279	Simple_repeat
II	3185725	3185993	Unknown:R134
II	3185949	3186185	Unknown:R107
II	3197672	3201230	Unknown:R0
II	3201228	3204111	Unknown:R5
II	3204112	3205434	Unknown:R68
II	3205437	3206289	Unknown:R29
II	3210465	3210503	Simple_repeat
II	3212429	3212498	Simple_repeat
II	3221413	3224339	Unknown:R91
II	3224042	3226360	Unknown:R78
II	3224455	3226819	Unknown:R120
II	3226812	3227186	Unknown:R288
II	3227169	3227637	Unknown:R29
II	3227623	3227876	Unknown:R0
II	3258556	3258734	Unknown:R71
II	3259190	3259343	Unknown:R71
II	3269250	3269300	Simple_repeat
II	3275255	3275281	Simple_repeat
II	3281160	3281325	Simple_repeat
II	3281939	3282039	Simple_repeat
II	3281968	3282075	Simple_repeat
II	3303518	3304286	Unknown:R54
II	3304508	3304707	Unknown:R85
II	3305170	3305277	Unknown:R65
II	3305313	3305461	Unknown:R173
II	3305402	3305955	Unknown:R59
II	3305953	3306188	Unknown:R21
II	3310081	3310576	Unknown:R0
II	3314195	3314375	Unknown:R62
II	3316613	3316772	Unknown:R71
II	3328315	3328473	Unknown:R164
II	3330511	3330547	Simple_repeat
II	3333356	3333467	Simple_repeat
II	3334575	3334638	Simple_repeat
II	3343149	3343307	Unknown:R164
II	3343916	3343962	Simple_repeat
II	3348330	3348507	Simple_repeat
II	3351849	3351927	Unknown:R246
II	3351931	3352002	Unknown:R522
II	3351988	3352264	Unknown:R468
II	3354789	3354952	Unknown:R488
II	3354954	3355514	Unknown:R476
II	3362549	3362572	Low_complexity
II	3363535	3364011	Unknown:R218
II	3364013	3364106	Unknown:R352
II	3364131	3364312	Unknown:R338
II	3364554	3364746	Unknown:R258
II	3365943	3365993	Unknown:R385
II	3367449	3367483	Simple_repeat
II	3369379	3369521	Simple_repeat
II	3371384	3371708	Unknown:R7
II	3371698	3376806	Unknown:R15
II	3374435	3377882	Unknown:R15
II	3378242	3378292	Unknown:R55
II	3378287	3378398	Unknown:R167
II	3378403	3382914	Unknown:R20
II	3381135	3385086	Unknown:R7
II	3385942	3386267	Unknown:R7
II	3386257	3391359	Unknown:R15
II	3388987	3392441	Unknown:R15
II	3392432	3394214	Unknown:R89
II	3392760	3397480	Unknown:R20
II	3395695	3398217	Unknown:R7
II	3396218	3399636	Unknown:R7
II	3401347	3402240	Unknown:R80
II	3402161	3402257	Unknown:R69
II	3402435	3402636	Unknown:R85
II	3404986	3405169	Unknown:R25
II	3405005	3405331	Unknown:R143
II	3408358	3408393	Simple_repeat
II	3408549	3408580	Simple_repeat
II	3411335	3411380	Simple_repeat
II	3426201	3426225	Simple_repeat
II	3426661	3426751	Unknown:R312
II	3437133	3437222	Unknown:R213
II	3438014	3438286	Unknown:R232
II	3438355	3438489	Unknown:R102
II	3473705	3473769	Unknown:R394
II	3483496	3483888	Unknown:R38
II	3501823	3502624	Unknown:R71
II	3506519	3506539	Simple_repeat
II	3519889	3520266	Unknown:R232
II	3519957	3520266	Unknown:R102
II	3520323	3520343	Simple_repeat
II	3542445	3542535	Unknown:R312
II	3549340	3549470	Unknown:R102
II	3549548	3549809	Unknown:R102
II	3553212	3553471	Unknown:R70
II	3553470	3553823	Unknown:R165
II	3553820	3554279	Unknown:R70
II	3556049	3556163	Simple_repeat
II	3556540	3556562	Simple_repeat
II	3556716	3556785	Simple_repeat
II	3556794	3556904	Simple_repeat
II	3556917	3556994	Simple_repeat
II	3557744	3557782	Simple_repeat
II	3590529	3590920	Unknown:R38
II	3598420	3598463	Simple_repeat
II	3598508	3598596	Unknown:R56
II	3602571	3602611	Unknown:R56
II	3602726	3602759	Unknown:R56
II	3605270	3605314	Simple_repeat
II	3605572	3605712	Simple_repeat
II	3606524	3606621	Simple_repeat
II	3606779	3606804	Simple_repeat
II	3607401	3607490	Simple_repeat
II	3608906	3608995	Unknown:R56
II	3609712	3609808	Simple_repeat
II	3611611	3611699	Unknown:R56
II	3639916	3639938	Low_complexity
II	3642345	3642397	Simple_repeat
II	3642435	3642533	Unknown:R56
II	3642616	3642748	Simple_repeat
II	3642951	3642986	Simple_repeat
II	3643011	3643064	Simple_repeat
II	3644067	3644203	Simple_repeat
II	3644476	3644525	Simple_repeat
II	3645296	3645320	Simple_repeat
II	3646053	3646144	Unknown:R56
II	3646212	3646271	Unknown:R185
II	3649487	3649546	Simple_repeat
II	3667702	3667813	Unknown:R230
II	3670680	3670704	Simple_repeat
II	3671360	3671402	Simple_repeat
II	3675659	3675754	Unknown:R56
II	3675778	3675827	Simple_repeat
II	3703258	3703299	Unknown:R142
II	3704781	3704817	Simple_repeat
II	3705894	3705955	Simple_repeat
II	3706351	3706426	Unknown:R433
II	3706750	3706788	Simple_repeat
II	3707926	3707954	Simple_repeat
II	3708391	3708464	Simple_repeat
II	3709036	3709095	Simple_repeat
II	3709477	3709562	Simple_repeat
II	3709718	3709787	Simple_repeat
II	3709864	3709956	Simple_repeat
II	3713765	3713836	Simple_repeat
II	3713841	3713954	Unknown:R230
II	3714776	3714939	Simple_repeat
II	3714839	3714991	Simple_repeat
II	3718810	3718901	Unknown:R56
II	3730033	3730054	Simple_repeat
II	3737631	3737720	Unknown:R56
III	1	289	Unknown:R208
III	291	933	Unknown:R29
III	1102	1166	Unknown:R335
III	3921	3961	Simple_repeat
III	5266	5327	Simple_repeat
III	6412	6487	Simple_repeat
III	10974	11073	Unknown:R166
III	28871	28922	Simple_repeat
III	29729	29787	Simple_repeat
III	34199	34246	Simple_repeat
III	34730	34820	Simple_repeat
III	36065	36093	Simple_repeat
III	36094	36196	Simple_repeat
III	36184	36248	Simple_repeat
III	60654	60762	Unknown:R124
III	62937	63008	Simple_repeat
III	64290	64315	Low_complexity
III	68274	68338	Unknown:R339
III	69028	69132	Unknown:R266
III	76862	76935	Unknown:R175
III	77184	77236	Unknown:R87
III	78105	78241	Unknown:R157
III	79141	79231	Unknown:R124
III	80611	80701	Unknown:R462
III	83832	83887	Simple_repeat
III	87870	88306	Unknown:R54
III	88312	88526	Unknown:R54
III	89422	89657	Unknown:R148
III	96043	96216	Unknown:R251
III	96083	96322	Unknown:R284
III	98242	98297	Simple_repeat
III	99327	99402	Simple_repeat
III	99491	99525	Simple_repeat
III	100032	100072	Simple_repeat
III	100517	100569	Simple_repeat
III	100925	100956	Simple_repeat
III	102446	102487	Simple_repeat
III	102598	102722	Simple_repeat
III	102751	102781	Simple_repeat
III	102990	103089	Simple_repeat
III	103111	103212	Simple_repeat
III	103233	103275	Simple_repeat
III	114190	114223	Simple_repeat
III	120918	121039	Unknown:R157
III	121773	121825	Unknown:R87
III	122007	122094	Unknown:R175
III	125548	125684	Unknown:R157
III	126423	126475	Unknown:R87
III	126648	126735	Unknown:R175
III	128618	128754	Unknown:R157
III	129540	129592	Unknown:R87
III	129766	129853	Unknown:R175
III	131625	131734	Unknown:R157
III	132485	132537	Unknown:R87
III	132725	132812	Unknown:R175
III	134400	134510	Unknown:R157
III	135316	135368	Unknown:R87
III	135543	135630	Unknown:R175
III	140845	140951	Unknown:R124
III	147431	147453	Simple_repeat
III	147848	147876	Simple_repeat
III	148168	148295	Unknown:R389
III	149712	149749	Simple_repeat
III	153816	153841	Simple_repeat
III	158864	158930	Unknown:R104
III	168228	168566	Unknown:R387
III	168680	168919	Unknown:R366
III	170007	170029	Simple_repeat
III	176291	176445	Unknown:R523
III	176501	176602	Unknown:R368
III	176697	176747	Unknown:R93
III	187277	187434	Unknown:R181
III	193755	193965	Unknown:R395
III	193867	193983	Unknown:R187
III	219514	219561	Simple_repeat
III	256763	256836	Unknown:R90
III	257178	257228	Unknown:R55
III	267198	267534	Unknown:R387
III	270362	270601	Unknown:R366
III	275933	276055	Unknown:R138
III	275979	276115	Unknown:R41
III	278348	278482	Unknown:R520
III	278854	278981	Unknown:R464
III	279091	279220	Unknown:R520
III	286840	286890	Simple_repeat
III	304111	304249	Unknown:R337
III	306538	306675	Unknown:R337
III	312654	312676	Low_complexity
III	316369	316400	Simple_repeat
III	318992	319102	Simple_repeat
III	325238	326036	Unknown:R5
III	325473	331736	Unknown:R68
III	328406	332197	Unknown:R0
III	337404	337481	Unknown:R316
III	337478	337543	Unknown:R369
III	339911	339950	Simple_repeat
III	346916	346946	Simple_repeat
III	349918	349954	Simple_repeat
III	352783	352921	Unknown:R337
III	355225	355363	Unknown:R337
III	358115	358135	Low_complexity
III	363298	363655	Unknown:R174
III	364447	364576	Unknown:R365
III	369924	370281	Unknown:R174
III	371063	371159	Unknown:R365
III	374939	374989	Unknown:R145
III	379177	379535	Unknown:R174
III	380316	380437	Unknown:R365
III	386416	386494	Simple_repeat
III	389605	389998	Unknown:R1
III	390685	390753	Simple_repeat
III	391879	391917	Simple_repeat
III	402376	402513	Unknown:R337
III	404901	404952	Unknown:R55
III	411382	411491	Unknown:R365
III	411712	412041	Unknown:R147
III	412272	412893	Unknown:R295
III	412272	412630	Unknown:R174
III	418683	418824	Unknown:R217
III	419013	419338	Unknown:R147
III	419559	419791	Unknown:R295
III	419561	419727	Unknown:R174
III	456384	456410	Simple_repeat
III	466681	466859	Simple_repeat
III	480559	480974	Unknown:R31
III	483494	484531	Unknown:R378
III	483665	485617	Unknown:R17
III	485618	486597	Unknown:R0
III	486599	489927	Unknown:R6
III	489250	492275	Unknown:R35
III	490960	492735	Unknown:R6
III	492735	494489	Unknown:R0
III	499436	499484	Unknown:R412
III	508215	508270	Simple_repeat
III	531517	531592	Simple_repeat
III	533775	533800	Simple_repeat
III	535086	535122	Simple_repeat
III	545233	545727	Unknown:R121
III	550097	550239	Simple_repeat
III	564533	564610	Simple_repeat
III	574967	575136	Unknown:R53
III	602852	602907	Unknown:R185
III	604235	604534	Unknown:R141
III	604412	604601	Unknown:R196
III	612770	612791	Low_complexity
III	649508	649555	Simple_repeat
III	650296	650343	Simple_repeat
III	650721	650771	Simple_repeat
III	651118	651165	Simple_repeat
III	658489	658667	Simple_repeat
III	665736	665847	Unknown:R148
III	665751	665836	Unknown:R42
III	677779	677855	Simple_repeat
III	692321	692590	Unknown:R70
III	716731	716767	Simple_repeat
III	716877	716912	Simple_repeat
III	717432	717468	Simple_repeat
III	718290	718336	Simple_repeat
III	724174	724232	Simple_repeat
III	724189	724236	Simple_repeat
III	771363	771490	Unknown:R389
III	782914	782972	Simple_repeat
III	795636	795672	Simple_repeat
III	796512	796541	Simple_repeat
III	796571	796630	Simple_repeat
III	816608	816632	Simple_repeat
III	834847	835347	Unknown:R7
III	836550	836640	Unknown:R1
III	836608	836662	Unknown:R1
III	836657	837060	Unknown:R8
III	837065	838389	Unknown:R7
III	838390	839376	Unknown:R5
III	839361	840272	Unknown:R401
III	839361	840125	Unknown:R12
III	840267	840702	Unknown:R242
III	840867	843696	Unknown:R0
III	843719	843987	Unknown:R199
III	843857	844229	Unknown:R60
III	844631	844825	Unknown:R334
III	844635	844912	Unknown:R17
III	845464	845521	Simple_repeat
III	846579	847015	Unknown:R242
III	847034	849092	Unknown:R3
III	847905	849280	Unknown:R152
III	849127	850174	Unknown:R8
III	850173	850252	Unknown:R1
III	850509	850816	Unknown:R24
III	850926	850986	Low_complexity
III	851139	851215	Unknown:R355
III	851212	851310	Unknown:R211
III	853508	853588	Unknown:R225
III	853643	853759	Simple_repeat
III	861903	864350	Unknown:R0
III	862362	868535	Unknown:R68
III	864683	868960	Unknown:R5
III	868894	868983	Unknown:R68
III	886351	886399	Unknown:R85
III	889193	889291	Unknown:R211
III	889288	889364	Unknown:R355
III	900914	900939	Simple_repeat
III	934632	934692	Simple_repeat
III	944861	944904	Simple_repeat
III	974405	974437	Simple_repeat
III	986716	986736	Simple_repeat
III	992637	992725	Simple_repeat
III	993545	993627	Simple_repeat
III	1036058	1036163	Simple_repeat
III	1056118	1056147	Simple_repeat
III	1143620	1143639	Simple_repeat
III	1176550	1176581	Simple_repeat
III	1224106	1224127	Simple_repeat
III	1233624	1234141	Unknown:R0
III	1289967	1289986	Simple_repeat
III	1304066	1304090	Simple_repeat
III	1322358	1322403	Simple_repeat
III	1362359	1362529	Simple_repeat
III	1362464	1362563	Simple_repeat
III	1362572	1362701	Simple_repeat
III	1418421	1418473	Unknown:R378
III	1418475	1418534	Simple_repeat
